ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4
217.2203771821484, -75.73800138505088,218.459006363349,-78.40881732840315,205.07040540135702,-78.40881732840315 ,206.3090345825576 ,-75.73800138505088 
227.8086124762661, -75.73800138505088,229.04724165746666,-78.40881732840315,215.65864069547467,-78.40881732840315 ,216.89726987667524 ,-75.73800138505088 
238.3968477703837, -75.73800138505088,239.63547695158428,-78.40881732840315,226.2468759895923,-78.40881732840315 ,227.48550517079283 ,-75.73800138505088 
248.9850830645014, -75.73800138505088,250.22371224570196,-78.40881732840315,236.83511128371,-78.40881732840315 ,238.07374046491051 ,-75.73800138505088 
259.57331835861896, -75.73800138505088,260.8119475398196,-78.40881732840315,247.42334657782757,-78.40881732840315 ,248.66197575902814 ,-75.73800138505088 
270.1615536527367, -75.73800138505088,271.40018283393727,-78.40881732840315,258.0115818719453,-78.40881732840315 ,259.25021105314585 ,-75.73800138505088 
280.74978894685427, -75.73800138505088,281.98841812805483,-78.40881732840315,268.59981716606285,-78.40881732840315 ,269.8384463472634 ,-75.73800138505088 
291.33802424097195, -75.73800138505088,292.5766534221725,-78.40881732840315,279.18805246018053,-78.40881732840315 ,280.4266816413811 ,-75.73800138505088 
301.92625953508957, -75.73800138505088,303.1648887162902,-78.40881732840315,289.7762877542982,-78.40881732840315 ,291.0149169354988 ,-75.73800138505088 
312.5144948292072, -75.73800138505088,313.7531240104078,-78.40881732840315,300.36452304841583,-78.40881732840315 ,301.60315222961634 ,-75.73800138505088 
323.10273012332493, -75.73800138505088,324.3413593045255,-78.40881732840315,310.9527583425335,-78.40881732840315 ,312.1913875237341 ,-75.73800138505088 
333.69096541744256, -75.73800138505088,334.9295945986431,-78.40881732840315,321.54099363665114,-78.40881732840315 ,322.7796228178517 ,-75.73800138505088 
344.2792007115602, -75.73800138505088,345.51782989276074,-78.40881732840315,332.12922893076876,-78.40881732840315 ,333.3678581119693 ,-75.73800138505088 
354.8674360056778, -75.73800138505088,356.1060651868784,-78.40881732840315,342.71746422488644,-78.40881732840315 ,343.956093406087 ,-75.73800138505088 
4.641890521734724, -73.17648171315146,5.498773984363363,-75.85178786522627,354.50122601563675,-75.85178786522627 ,355.35810947826536 ,-73.17648171315146 
13.641890521734727, -73.17648171315146,14.498773984363364,-75.85178786522627,3.5012260156367487,-75.85178786522627 ,4.35810947826537 ,-73.17648171315146 
22.641890521734723, -73.17648171315146,23.49877398436336,-75.85178786522627,12.501226015636748,-75.85178786522627 ,13.358109478265371 ,-73.17648171315146 
31.64189052173472, -73.17648171315146,32.49877398436336,-75.85178786522627,21.501226015636746,-75.85178786522627 ,22.358109478265366 ,-73.17648171315146 
40.64189052173472, -73.17648171315146,41.49877398436336,-75.85178786522627,30.50122601563675,-75.85178786522627 ,31.358109478265376 ,-73.17648171315146 
49.641890521734716, -73.17648171315146,50.49877398436336,-75.85178786522627,39.501226015636746,-75.85178786522627 ,40.35810947826537 ,-73.17648171315146 
58.641890521734716, -73.17648171315146,59.49877398436336,-75.85178786522627,48.50122601563674,-75.85178786522627 ,49.35810947826536 ,-73.17648171315146 
67.64189052173472, -73.17648171315146,68.49877398436337,-75.85178786522627,57.50122601563675,-75.85178786522627 ,58.358109478265376 ,-73.17648171315146 
76.64189052173472, -73.17648171315146,77.49877398436337,-75.85178786522627,66.50122601563675,-75.85178786522627 ,67.35810947826538 ,-73.17648171315146 
85.64189052173472, -73.17648171315146,86.49877398436337,-75.85178786522627,75.50122601563675,-75.85178786522627 ,76.35810947826536 ,-73.17648171315146 
94.64189052173472, -73.17648171315146,95.49877398436337,-75.85178786522627,84.50122601563675,-75.85178786522627 ,85.35810947826538 ,-73.17648171315146 
103.64189052173472, -73.17648171315146,104.49877398436337,-75.85178786522627,93.50122601563675,-75.85178786522627 ,94.35810947826538 ,-73.17648171315146 
112.64189052173472, -73.17648171315146,113.49877398436337,-75.85178786522627,102.50122601563675,-75.85178786522627 ,103.35810947826536 ,-73.17648171315146 
